https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume USDT,tradecount
1606068000000,2020-11-22 18:00:00,ETH/USDT,553.77,569.74,553.19,563.87,492062.971,277283620.25909,98349
1606064400000,2020-11-22 17:00:00,ETH/USDT,554.22,555.80,549.32,553.77,280082.109,154936535.61584,60126
1606060800000,2020-11-22 16:00:00,ETH/USDT,534.76,556.70,533.11,554.23,448956.646,245533372.44894,92764
1606057200000,2020-11-22 15:00:00,ETH/USDT,530.50,535.52,529.70,534.75,117347.161,62540366.14917,33111
1606053600000,2020-11-22 14:00:00,ETH/USDT,533.57,535.74,529.31,530.50,169259.879,90052758.51052,40755
1606050000000,2020-11-22 13:00:00,ETH/USDT,527.94,535.20,525.50,533.42,225540.296,119721934.94004,48682
1606046400000,2020-11-22 12:00:00,ETH/USDT,523.98,530.70,520.44,527.90,335533.373,176685357.66809,67702
1606042800000,2020-11-22 11:00:00,ETH/USDT,539.43,540.88,511.00,523.84,733426.488,385961402.27290,132144
1606039200000,2020-11-22 10:00:00,ETH/USDT,545.23,545.30,535.80,539.43,210311.109,113629824.52577,46658
1606035600000,2020-11-22 09:00:00,ETH/USDT,536.86,546.48,535.00,545.21,223951.678,121280764.12248,50000
1606032000000,2020-11-22 08:00:00,ETH/USDT,543.22,543.50,535.61,536.83,178747.850,96300553.46594,42307
1606028400000,2020-11-22 07:00:00,ETH/USDT,544.24,544.24,535.11,543.21,244535.564,132059194.65308,50718
1606024800000,2020-11-22 06:00:00,ETH/USDT,544.79,546.00,538.64,544.29,169991.537,92190426.72113,37640
1606021200000,2020-11-22 05:00:00,ETH/USDT,548.46,549.61,541.60,544.78,120949.905,66044340.44020,27976
1606017600000,2020-11-22 04:00:00,ETH/USDT,550.29,550.58,544.36,548.46,112939.975,61845175.07566,27641
1606014000000,2020-11-22 03:00:00,ETH/USDT,549.03,550.71,545.99,550.29,117441.959,64390297.25645,32736
1606010400000,2020-11-22 02:00:00,ETH/USDT,543.35,551.85,542.40,548.95,222297.685,121591110.17373,45705
1606006800000,2020-11-22 01:00:00,ETH/USDT,551.41,555.24,537.42,543.37,506027.536,276266629.67317,97038
1606003200000,2020-11-22 00:00:00,ETH/USDT,554.04,564.49,545.08,551.42,591412.615,328852569.91657,119368
1605999600000,2020-11-21 23:00:00,ETH/USDT,543.14,555.44,540.00,554.10,292322.583,160347812.11930,73519
1605996000000,2020-11-21 22:00:00,ETH/USDT,544.33,544.33,536.16,543.18,162284.106,87582236.48986,41282
1605992400000,2020-11-21 21:00:00,ETH/USDT,542.41,545.63,537.40,544.31,128790.837,69743890.03969,35874
1605988800000,2020-11-21 20:00:00,ETH/USDT,542.21,542.47,538.50,542.41,130409.854,70468702.68174,35951
1605985200000,2020-11-21 19:00:00,ETH/USDT,542.00,546.54,538.37,542.29,210582.803,114058115.38812,52160
1605981600000,2020-11-21 18:00:00,ETH/USDT,545.83,546.73,539.78,541.99,160646.058,87212108.73362,43946
1605978000000,2020-11-21 17:00:00,ETH/USDT,539.64,546.28,535.02,545.82,265793.889,143736480.27870,65142
1605974400000,2020-11-21 16:00:00,ETH/USDT,537.52,548.53,532.93,539.64,639488.169,346313043.75694,127378
1605970800000,2020-11-21 15:00:00,ETH/USDT,533.80,540.19,530.10,537.57,362738.627,194326923.79977,85537
1605967200000,2020-11-21 14:00:00,ETH/USDT,523.81,534.97,521.40,533.86,429249.676,226527304.73622,92708
1605963600000,2020-11-21 13:00:00,ETH/USDT,514.35,525.00,514.14,523.79,293674.064,152862779.39979,66796
1605960000000,2020-11-21 12:00:00,ETH/USDT,509.82,516.46,506.80,514.35,181514.445,93041721.23325,45439
1605956400000,2020-11-21 11:00:00,ETH/USDT,512.28,514.23,508.20,509.81,109830.655,56127825.97488,32151
1605952800000,2020-11-21 10:00:00,ETH/USDT,512.34,516.07,510.49,512.28,93118.355,47839977.20913,29758
1605949200000,2020-11-21 09:00:00,ETH/USDT,518.42,518.87,510.50,512.34,180414.426,92838186.65185,45105
1605945600000,2020-11-21 08:00:00,ETH/USDT,510.60,518.68,510.50,518.41,172391.328,88757777.24238,47353
1605942000000,2020-11-21 07:00:00,ETH/USDT,510.41,512.10,508.25,510.60,84229.053,42987666.16706,25342
1605938400000,2020-11-21 06:00:00,ETH/USDT,508.66,512.60,508.00,510.41,115849.890,59160261.59689,32126
1605934800000,2020-11-21 05:00:00,ETH/USDT,505.19,509.45,504.67,508.66,90325.257,45828319.46664,28799
1605931200000,2020-11-21 04:00:00,ETH/USDT,508.35,508.95,502.80,505.19,188664.038,95428635.02688,51643
1605927600000,2020-11-21 03:00:00,ETH/USDT,508.52,512.83,507.00,508.34,143018.277,72968621.05644,39799
1605924000000,2020-11-21 02:00:00,ETH/USDT,515.27,519.33,506.33,508.50,289330.832,148459377.50041,70430
1605920400000,2020-11-21 01:00:00,ETH/USDT,516.60,518.00,514.15,515.26,133935.152,69097612.32358,38954
1605916800000,2020-11-21 00:00:00,ETH/USDT,510.43,518.57,510.00,516.60,254953.897,131399345.39220,62088
1605913200000,2020-11-20 23:00:00,ETH/USDT,508.47,511.44,505.40,510.37,121105.654,61635964.67120,34274
1605909600000,2020-11-20 22:00:00,ETH/USDT,509.27,509.60,504.00,508.46,91618.659,46459902.38938,29922
1605906000000,2020-11-20 21:00:00,ETH/USDT,509.52,509.71,506.00,509.26,83347.681,42344024.02282,32691
1605902400000,2020-11-20 20:00:00,ETH/USDT,510.19,512.93,507.45,509.52,127135.383,64896421.10783,40807
1605898800000,2020-11-20 19:00:00,ETH/USDT,508.12,511.00,506.01,510.17,89867.320,45745131.81859,32182
1605895200000,2020-11-20 18:00:00,ETH/USDT,514.15,514.25,503.36,508.11,237774.476,120895127.97838,64593
1605891600000,2020-11-20 17:00:00,ETH/USDT,508.79,514.52,506.00,514.14,197358.119,100858416.87473,55741
1605888000000,2020-11-20 16:00:00,ETH/USDT,505.25,510.40,505.24,508.80,203807.127,103537468.22667,64182
1605884400000,2020-11-20 15:00:00,ETH/USDT,507.37,507.74,501.50,505.25,241479.003,121902507.68276,63287
1605880800000,2020-11-20 14:00:00,ETH/USDT,508.23,511.51,505.40,507.39,214087.331,108875330.18873,63256
1605877200000,2020-11-20 13:00:00,ETH/USDT,505.98,510.00,504.02,508.22,164720.187,83522237.53125,50563
1605873600000,2020-11-20 12:00:00,ETH/USDT,506.20,511.21,505.06,505.98,267816.061,136069000.84294,69060
1605870000000,2020-11-20 11:00:00,ETH/USDT,506.49,509.70,503.77,506.19,206964.022,104751773.31666,57316
1605866400000,2020-11-20 10:00:00,ETH/USDT,496.02,508.94,494.65,506.50,369118.889,185638175.28218,79726
1605862800000,2020-11-20 09:00:00,ETH/USDT,502.63,503.00,493.13,496.02,269584.671,134075634.91524,59541
1605859200000,2020-11-20 08:00:00,ETH/USDT,492.05,503.00,490.62,502.63,416102.689,207071509.10539,91085
1605855600000,2020-11-20 07:00:00,ETH/USDT,484.97,494.95,482.73,492.05,456336.685,223540570.80911,97914
1605852000000,2020-11-20 06:00:00,ETH/USDT,485.51,486.05,482.00,484.97,88344.494,42760349.09182,31512
1605848400000,2020-11-20 05:00:00,ETH/USDT,486.90,487.48,483.00,485.51,112498.355,54546020.42583,30960
1605844800000,2020-11-20 04:00:00,ETH/USDT,485.76,489.05,485.59,486.90,106829.462,52029468.27760,30017
1605841200000,2020-11-20 03:00:00,ETH/USDT,482.55,488.75,482.55,485.76,184301.590,89574445.96136,44527
1605837600000,2020-11-20 02:00:00,ETH/USDT,479.94,484.70,478.77,482.47,200139.901,96429140.36474,50066
1605834000000,2020-11-20 01:00:00,ETH/USDT,471.85,480.00,471.01,479.94,120686.881,57468670.14127,34459
1605830400000,2020-11-20 00:00:00,ETH/USDT,471.38,473.95,471.38,471.85,75586.050,35735505.87034,24108
1605826800000,2020-11-19 23:00:00,ETH/USDT,472.22,473.38,469.00,471.38,94728.463,44563216.77416,31033
1605823200000,2020-11-19 22:00:00,ETH/USDT,472.76,473.88,471.26,472.22,48204.955,22780225.86876,24576
1605819600000,2020-11-19 21:00:00,ETH/USDT,475.12,476.95,471.93,472.73,70689.533,33506025.95260,24511
1605816000000,2020-11-19 20:00:00,ETH/USDT,474.55,475.71,473.57,475.12,36797.643,17470698.50326,14969
1605812400000,2020-11-19 19:00:00,ETH/USDT,473.27,474.96,471.47,474.54,65164.909,30831809.53611,21661
1605808800000,2020-11-19 18:00:00,ETH/USDT,475.39,477.00,472.50,473.27,68063.364,32330794.73180,20469
1605805200000,2020-11-19 17:00:00,ETH/USDT,476.27,476.28,473.68,475.38,58233.452,27658511.06391,20423
1605801600000,2020-11-19 16:00:00,ETH/USDT,475.82,477.57,473.64,476.27,123374.295,58677738.35823,33196
1605798000000,2020-11-19 15:00:00,ETH/USDT,478.37,479.09,475.49,475.82,118673.107,56650604.42660,34507
1605794400000,2020-11-19 14:00:00,ETH/USDT,476.73,478.64,474.06,478.37,138165.479,65781704.93284,37082
1605790800000,2020-11-19 13:00:00,ETH/USDT,474.11,477.32,473.88,476.73,111191.973,52938367.74168,37733
1605787200000,2020-11-19 12:00:00,ETH/USDT,473.88,475.86,472.52,474.07,98456.135,46699752.68341,36376
1605783600000,2020-11-19 11:00:00,ETH/USDT,470.56,474.18,469.72,473.87,108838.101,51366209.71616,37928
1605780000000,2020-11-19 10:00:00,ETH/USDT,466.93,472.04,465.15,470.56,141018.317,66081645.80044,44308
1605776400000,2020-11-19 09:00:00,ETH/USDT,469.99,471.76,465.35,466.92,149075.819,69854146.82716,46973
1605772800000,2020-11-19 08:00:00,ETH/USDT,472.12,473.83,466.68,469.99,177147.684,83247336.14590,50930
1605769200000,2020-11-19 07:00:00,ETH/USDT,473.42,474.16,470.54,472.13,83601.070,39499145.49356,30101
1605765600000,2020-11-19 06:00:00,ETH/USDT,477.21,477.84,472.01,473.41,104555.722,49589986.38817,30126
1605762000000,2020-11-19 05:00:00,ETH/USDT,477.02,477.23,474.29,477.21,75728.851,36028665.40455,23824
1605758400000,2020-11-19 04:00:00,ETH/USDT,478.19,478.40,475.15,477.07,76717.487,36553751.14476,24202
1605754800000,2020-11-19 03:00:00,ETH/USDT,478.58,480.29,477.12,478.19,68441.494,32745436.64746,25325
1605751200000,2020-11-19 02:00:00,ETH/USDT,480.17,480.68,478.26,478.56,93362.357,44779939.49878,27792
1605747600000,2020-11-19 01:00:00,ETH/USDT,479.07,480.66,477.66,480.18,81296.671,38978842.10029,25295
1605744000000,2020-11-19 00:00:00,ETH/USDT,478.60,480.68,474.35,479.09,129241.484,61716224.13548,33356
1605740400000,2020-11-18 23:00:00,ETH/USDT,480.29,480.68,477.10,478.61,98892.862,47392434.85064,27925
1605736800000,2020-11-18 22:00:00,ETH/USDT,474.25,480.34,472.36,480.28,108966.059,51987976.60871,31266
1605733200000,2020-11-18 21:00:00,ETH/USDT,471.65,474.50,471.05,474.26,65894.649,31154100.78364,22314
1605729600000,2020-11-18 20:00:00,ETH/USDT,473.05,473.57,469.37,471.66,110955.851,52315794.57421,30327
1605726000000,2020-11-18 19:00:00,ETH/USDT,472.90,475.59,470.54,473.05,105961.302,50120851.26368,29621
1605722400000,2020-11-18 18:00:00,ETH/USDT,475.30,475.72,472.16,472.93,84335.912,39984525.12656,25745
1605718800000,2020-11-18 17:00:00,ETH/USDT,473.34,476.66,471.86,475.30,149405.777,70924985.36563,36679
1605715200000,2020-11-18 16:00:00,ETH/USDT,474.13,475.34,469.00,473.33,186749.182,88337089.58384,46529
1605711600000,2020-11-18 15:00:00,ETH/USDT,470.87,474.99,463.50,474.12,364376.428,171023289.50430,79218
1605708000000,2020-11-18 14:00:00,ETH/USDT,475.56,477.06,470.27,470.87,162106.153,76817617.34539,46221
1605704400000,2020-11-18 13:00:00,ETH/USDT,477.27,479.39,473.70,475.55,162848.743,77594779.95372,43649
1605700800000,2020-11-18 12:00:00,ETH/USDT,480.79,480.80,476.26,477.28,134134.227,64235380.91039,34844
1605697200000,2020-11-18 11:00:00,ETH/USDT,482.87,482.90,476.40,480.80,153948.624,73813677.83132,41369
1605693600000,2020-11-18 10:00:00,ETH/USDT,477.10,483.33,474.71,482.86,163163.583,78160814.76402,41677
1605690000000,2020-11-18 09:00:00,ETH/USDT,479.90,480.15,472.96,477.10,251122.292,119730423.28613,54575
1605686400000,2020-11-18 08:00:00,ETH/USDT,477.33,481.90,476.35,479.91,266059.319,127627502.98249,61557
1605682800000,2020-11-18 07:00:00,ETH/USDT,473.31,477.99,469.45,477.38,221920.088,105067150.17263,57037
1605679200000,2020-11-18 06:00:00,ETH/USDT,470.33,476.97,466.00,473.31,306002.346,144741395.02756,69912
1605675600000,2020-11-18 05:00:00,ETH/USDT,494.01,495.25,455.00,470.29,1030715.047,488490859.59084,184677
1605672000000,2020-11-18 04:00:00,ETH/USDT,489.30,497.00,489.25,494.00,408618.193,201537011.38590,89896
1605668400000,2020-11-18 03:00:00,ETH/USDT,485.53,489.42,482.30,489.29,144799.469,70380535.75125,44916
1605664800000,2020-11-18 02:00:00,ETH/USDT,488.11,488.11,484.35,485.52,85809.658,41685628.32208,28578
1605661200000,2020-11-18 01:00:00,ETH/USDT,488.10,488.71,484.27,488.09,143559.018,69806052.48111,39953
1605657600000,2020-11-18 00:00:00,ETH/USDT,482.56,490.99,482.28,488.14,355339.047,173037756.74919,90536
1605654000000,2020-11-17 23:00:00,ETH/USDT,481.11,483.85,481.02,482.49,84983.385,41003220.45233,28448
1605650400000,2020-11-17 22:00:00,ETH/USDT,481.20,482.44,476.51,481.15,110520.234,52988379.74099,32126
1605646800000,2020-11-17 21:00:00,ETH/USDT,482.83,483.59,478.98,481.08,107663.197,51777056.04523,34684
1605643200000,2020-11-17 20:00:00,ETH/USDT,483.74,485.28,481.37,482.77,103659.951,50107283.76624,36673
1605639600000,2020-11-17 19:00:00,ETH/USDT,478.77,485.93,476.13,483.76,228993.862,110513284.94795,57696
1605636000000,2020-11-17 18:00:00,ETH/USDT,481.18,481.49,476.90,478.76,172663.504,82752748.87284,46293
1605632400000,2020-11-17 17:00:00,ETH/USDT,482.23,484.80,475.61,481.15,417627.880,200418073.71762,77604
1605628800000,2020-11-17 16:00:00,ETH/USDT,474.11,484.69,472.06,482.22,555940.894,266266260.26484,118511
1605625200000,2020-11-17 15:00:00,ETH/USDT,470.35,475.00,467.23,474.10,238883.853,112517969.27247,55002
1605621600000,2020-11-17 14:00:00,ETH/USDT,468.15,471.50,466.55,470.35,131650.376,61844157.77482,37166
1605618000000,2020-11-17 13:00:00,ETH/USDT,471.67,472.20,467.65,468.08,163580.919,76838022.60232,45840
1605614400000,2020-11-17 12:00:00,ETH/USDT,466.93,473.33,465.33,471.67,263102.178,123543979.97166,63610
1605610800000,2020-11-17 11:00:00,ETH/USDT,465.19,467.41,464.62,466.91,132532.283,61792415.38938,38091
1605607200000,2020-11-17 10:00:00,ETH/USDT,463.05,465.42,462.72,465.19,58195.026,27009220.22427,25956
1605603600000,2020-11-17 09:00:00,ETH/USDT,465.15,466.55,462.06,463.03,102901.932,47743126.89501,34381
1605600000000,2020-11-17 08:00:00,ETH/USDT,466.39,467.50,464.90,465.14,75096.684,34984902.13396,28930
1605596400000,2020-11-17 07:00:00,ETH/USDT,463.96,466.99,463.78,466.38,74531.156,34723628.91445,27711
1605592800000,2020-11-17 06:00:00,ETH/USDT,463.74,466.00,463.34,463.93,42402.868,19704270.11202,26313
1605589200000,2020-11-17 05:00:00,ETH/USDT,466.00,466.48,463.12,463.76,65617.183,30509128.74007,25162
1605585600000,2020-11-17 04:00:00,ETH/USDT,462.43,466.50,461.60,466.00,73403.619,34126063.60334,29560
1605582000000,2020-11-17 03:00:00,ETH/USDT,464.28,465.25,461.60,462.43,66134.397,30640511.12956,26836
1605578400000,2020-11-17 02:00:00,ETH/USDT,465.56,466.85,463.70,464.27,63384.109,29491055.92382,27504
1605574800000,2020-11-17 01:00:00,ETH/USDT,468.55,469.36,465.19,465.54,98184.809,45858631.86328,36473
1605571200000,2020-11-17 00:00:00,ETH/USDT,460.70,468.58,460.00,468.55,157495.702,73237764.95773,43493
1605567600000,2020-11-16 23:00:00,ETH/USDT,461.39,465.00,460.20,460.72,90496.895,41877598.71947,30703
1605564000000,2020-11-16 22:00:00,ETH/USDT,458.72,461.66,458.26,461.40,62852.340,28918679.71075,25160
1605560400000,2020-11-16 21:00:00,ETH/USDT,462.81,466.60,456.98,458.71,186886.794,86264179.76841,52420
1605556800000,2020-11-16 20:00:00,ETH/USDT,462.30,463.21,461.22,462.80,60608.336,28013151.90881,24202
1605553200000,2020-11-16 19:00:00,ETH/USDT,462.23,464.19,461.10,462.30,80671.747,37306049.08745,30219
1605549600000,2020-11-16 18:00:00,ETH/USDT,462.50,464.85,461.38,462.22,92012.553,42581296.82822,30924
1605546000000,2020-11-16 17:00:00,ETH/USDT,460.95,464.50,460.87,462.50,107236.229,49653888.66758,38296
1605542400000,2020-11-16 16:00:00,ETH/USDT,459.60,464.87,457.27,460.95,238619.845,110040159.87545,60455
1605538800000,2020-11-16 15:00:00,ETH/USDT,459.71,460.46,458.00,459.59,87724.162,40266618.27846,32043
1605535200000,2020-11-16 14:00:00,ETH/USDT,455.85,461.00,455.85,459.69,215004.770,98727385.49876,53813
1605531600000,2020-11-16 13:00:00,ETH/USDT,454.11,456.80,453.08,455.84,83452.806,37992129.30807,28414
1605528000000,2020-11-16 12:00:00,ETH/USDT,452.19,454.50,451.19,454.12,79922.056,36222224.86056,26221
1605524400000,2020-11-16 11:00:00,ETH/USDT,456.13,456.63,452.06,452.19,88524.211,40266881.44073,28370
1605520800000,2020-11-16 10:00:00,ETH/USDT,452.52,456.59,451.76,456.13,124563.859,56607619.70968,35596
1605517200000,2020-11-16 09:00:00,ETH/USDT,453.56,454.85,449.65,452.52,133874.409,60472441.04856,38463
1605513600000,2020-11-16 08:00:00,ETH/USDT,454.74,455.57,453.39,453.55,60568.771,27529156.64101,26896
1605510000000,2020-11-16 07:00:00,ETH/USDT,454.69,456.63,453.68,454.74,98005.312,44584124.06103,32260
1605506400000,2020-11-16 06:00:00,ETH/USDT,451.54,454.90,451.31,454.69,92686.265,42019777.77107,31187
1605502800000,2020-11-16 05:00:00,ETH/USDT,450.81,453.60,450.81,451.54,120526.011,54480515.11532,35126
1605499200000,2020-11-16 04:00:00,ETH/USDT,449.46,450.89,448.61,450.81,50021.911,22480844.17020,22332
1605495600000,2020-11-16 03:00:00,ETH/USDT,447.11,450.38,447.06,449.53,61511.958,27630522.81879,25826
1605492000000,2020-11-16 02:00:00,ETH/USDT,448.42,449.90,446.80,447.10,62836.059,28171474.14837,25816
1605488400000,2020-11-16 01:00:00,ETH/USDT,449.90,451.47,448.03,448.41,79267.539,35656250.44105,30949
1605484800000,2020-11-16 00:00:00,ETH/USDT,448.16,450.49,445.53,449.95,100689.621,45074105.47733,34070
1605481200000,2020-11-15 23:00:00,ETH/USDT,446.36,450.91,446.27,448.16,115005.921,51617172.58600,35695
1605477600000,2020-11-15 22:00:00,ETH/USDT,443.58,447.81,440.10,446.35,114557.589,50775882.79406,37821
1605474000000,2020-11-15 21:00:00,ETH/USDT,443.69,445.45,442.23,443.58,60733.588,26962148.89741,25418
1605470400000,2020-11-15 20:00:00,ETH/USDT,445.08,446.43,441.04,443.68,127144.421,56400491.82499,42450
1605466800000,2020-11-15 19:00:00,ETH/USDT,446.74,448.24,444.30,445.09,75675.566,33743782.98906,28276
1605463200000,2020-11-15 18:00:00,ETH/USDT,445.68,447.56,442.60,446.74,149897.651,66725442.91964,46954
1605459600000,2020-11-15 17:00:00,ETH/USDT,453.75,453.76,444.15,445.66,282612.955,126789154.01031,72311
1605456000000,2020-11-15 16:00:00,ETH/USDT,456.37,457.20,452.22,453.75,145104.104,65871078.89452,40703
1605452400000,2020-11-15 15:00:00,ETH/USDT,457.67,458.24,455.33,456.38,52703.815,24056846.10126,23278
1605448800000,2020-11-15 14:00:00,ETH/USDT,458.05,459.78,457.00,457.67,67111.039,30752654.50530,24353
1605445200000,2020-11-15 13:00:00,ETH/USDT,456.34,459.21,455.10,458.16,73055.709,33410014.77256,24401
1605441600000,2020-11-15 12:00:00,ETH/USDT,455.25,458.50,454.11,456.34,93944.218,42904208.34127,28301
1605438000000,2020-11-15 11:00:00,ETH/USDT,457.93,460.78,455.01,455.26,116576.116,53348802.58980,33781
1605434400000,2020-11-15 10:00:00,ETH/USDT,459.88,460.33,457.00,457.95,71570.429,32788850.67674,22440
1605430800000,2020-11-15 09:00:00,ETH/USDT,461.10,461.25,459.05,459.88,46167.092,21237623.88424,18131
1605427200000,2020-11-15 08:00:00,ETH/USDT,460.97,462.96,460.43,461.10,63820.158,29466648.81620,22175
1605423600000,2020-11-15 07:00:00,ETH/USDT,460.75,461.90,459.82,460.97,41138.488,18957934.50375,16520
1605420000000,2020-11-15 06:00:00,ETH/USDT,461.18,461.89,460.16,460.75,33698.109,15535796.42473,17835
1605416400000,2020-11-15 05:00:00,ETH/USDT,459.34,461.56,458.58,461.17,39198.481,18046836.87779,19247
1605412800000,2020-11-15 04:00:00,ETH/USDT,458.32,459.67,456.90,459.37,47531.614,21803100.88517,20220
1605409200000,2020-11-15 03:00:00,ETH/USDT,458.63,459.18,456.60,458.31,60062.667,27494761.19656,22078
1605405600000,2020-11-15 02:00:00,ETH/USDT,460.10,460.70,457.79,458.63,49123.680,22555909.47433,22934
1605402000000,2020-11-15 01:00:00,ETH/USDT,461.77,462.96,459.26,460.09,59280.884,27311031.73171,23154
1605398400000,2020-11-15 00:00:00,ETH/USDT,461.02,462.96,459.53,461.78,54237.819,25034334.64989,22645
1605394800000,2020-11-14 23:00:00,ETH/USDT,462.00,463.68,460.60,461.00,51833.625,23969082.57921,20823
1605391200000,2020-11-14 22:00:00,ETH/USDT,459.96,462.71,459.82,462.00,40520.774,18698893.77669,19764
1605387600000,2020-11-14 21:00:00,ETH/USDT,461.49,461.74,459.07,459.96,32138.652,14804391.55739,17291
1605384000000,2020-11-14 20:00:00,ETH/USDT,459.95,461.84,458.03,461.50,38589.111,17750014.88191,18152
1605380400000,2020-11-14 19:00:00,ETH/USDT,460.14,461.33,459.00,459.96,35558.132,16365547.02797,17798
1605376800000,2020-11-14 18:00:00,ETH/USDT,459.69,460.80,458.69,460.14,52997.880,24373711.55886,21283
1605373200000,2020-11-14 17:00:00,ETH/USDT,456.59,460.73,451.97,459.69,197848.365,90281627.43986,51960
1605369600000,2020-11-14 16:00:00,ETH/USDT,458.93,461.91,455.91,456.59,116372.710,53432991.67259,35898
1605366000000,2020-11-14 15:00:00,ETH/USDT,461.01,461.40,458.10,458.93,70923.794,32602025.24316,24206
1605362400000,2020-11-14 14:00:00,ETH/USDT,460.40,462.43,460.21,461.00,79320.990,36594052.30613,27406
1605358800000,2020-11-14 13:00:00,ETH/USDT,460.31,461.49,458.55,460.40,65988.761,30359915.77247,23736
1605355200000,2020-11-14 12:00:00,ETH/USDT,458.91,460.79,456.64,460.32,72842.019,33381271.84064,26517
1605351600000,2020-11-14 11:00:00,ETH/USDT,456.64,459.39,455.59,458.92,70347.063,32244858.41688,25307
1605348000000,2020-11-14 10:00:00,ETH/USDT,456.35,460.15,453.77,456.64,130018.564,59485486.00161,41099
1605344400000,2020-11-14 09:00:00,ETH/USDT,463.18,463.23,455.38,456.43,213258.147,97853230.47554,50864
1605340800000,2020-11-14 08:00:00,ETH/USDT,467.36,468.26,459.20,463.17,267546.179,123768370.14158,58550
1605337200000,2020-11-14 07:00:00,ETH/USDT,469.89,470.33,465.39,467.37,94469.898,44094606.66780,29893
1605333600000,2020-11-14 06:00:00,ETH/USDT,469.30,470.68,468.61,469.89,51591.577,24230112.41276,19139
1605330000000,2020-11-14 05:00:00,ETH/USDT,468.83,469.68,466.44,469.31,70320.991,32905810.92923,24014
1605326400000,2020-11-14 04:00:00,ETH/USDT,471.44,471.84,467.33,468.82,116481.096,54639494.21005,30442
1605322800000,2020-11-14 03:00:00,ETH/USDT,470.46,472.63,470.19,471.45,55455.005,26149724.06486,23737
1605319200000,2020-11-14 02:00:00,ETH/USDT,471.91,473.09,469.67,470.46,65325.508,30800785.85951,23363
1605315600000,2020-11-14 01:00:00,ETH/USDT,474.73,474.73,471.00,471.90,94436.757,44606103.55084,26916
1605312000000,2020-11-14 00:00:00,ETH/USDT,476.80,478.10,471.73,474.74,115408.677,54776548.96428,32263
1605308400000,2020-11-13 23:00:00,ETH/USDT,476.96,477.85,474.39,476.80,87444.356,41643021.58353,27867
1605304800000,2020-11-13 22:00:00,ETH/USDT,472.07,479.00,472.07,476.85,152918.229,72807124.79175,43380
1605301200000,2020-11-13 21:00:00,ETH/USDT,470.23,472.60,470.14,472.07,58176.095,27430807.11903,21516
1605297600000,2020-11-13 20:00:00,ETH/USDT,473.97,473.97,470.14,470.20,78538.298,37059732.05227,26160
1605294000000,2020-11-13 19:00:00,ETH/USDT,472.66,475.59,471.92,473.97,100570.084,47631591.79988,30773
1605290400000,2020-11-13 18:00:00,ETH/USDT,471.71,473.20,470.66,472.65,69022.279,32567405.56330,26147
1605286800000,2020-11-13 17:00:00,ETH/USDT,469.80,471.75,466.85,471.70,98073.520,46020227.76380,30121
1605283200000,2020-11-13 16:00:00,ETH/USDT,469.75,472.37,465.10,469.85,237221.567,111245560.67849,55506
1605279600000,2020-11-13 15:00:00,ETH/USDT,472.55,473.47,468.00,469.72,158515.170,74458100.71920,40884
1605276000000,2020-11-13 14:00:00,ETH/USDT,472.12,475.00,468.10,472.54,251871.537,118776235.92873,53193
1605272400000,2020-11-13 13:00:00,ETH/USDT,465.73,474.66,464.84,472.21,242441.510,113868358.18869,61347
1605268800000,2020-11-13 12:00:00,ETH/USDT,464.55,468.39,463.25,465.73,106639.481,49697268.20554,34462
1605265200000,2020-11-13 11:00:00,ETH/USDT,463.54,465.25,461.52,464.55,115334.974,53443107.71806,31625
1605261600000,2020-11-13 10:00:00,ETH/USDT,467.69,468.47,461.68,463.55,151904.439,70603919.50122,37499
1605258000000,2020-11-13 09:00:00,ETH/USDT,465.25,469.46,465.06,467.69,228163.051,106667010.48923,50918
1605254400000,2020-11-13 08:00:00,ETH/USDT,460.41,466.39,458.21,465.24,158473.937,73253433.29086,39034
1605250800000,2020-11-13 07:00:00,ETH/USDT,461.69,461.69,457.25,460.41,94751.737,43541989.82725,28364
1605247200000,2020-11-13 06:00:00,ETH/USDT,460.90,462.44,459.58,461.69,49760.477,22958782.38198,19232
1605243600000,2020-11-13 05:00:00,ETH/USDT,463.68,463.75,459.50,460.95,115208.406,53150017.39698,30934
1605240000000,2020-11-13 04:00:00,ETH/USDT,464.30,465.48,462.50,463.68,64424.304,29889856.04175,22275
1605236400000,2020-11-13 03:00:00,ETH/USDT,463.57,465.24,462.75,464.30,55733.875,25873599.76686,20580
1605232800000,2020-11-13 02:00:00,ETH/USDT,465.05,465.83,462.52,463.56,81423.537,37754797.79035,26548
1605229200000,2020-11-13 01:00:00,ETH/USDT,463.94,467.60,463.47,465.05,124459.042,57965557.25484,34495
1605225600000,2020-11-13 00:00:00,ETH/USDT,462.69,466.40,461.28,463.95,131986.954,61254245.27648,36186
1605222000000,2020-11-12 23:00:00,ETH/USDT,462.48,464.00,460.61,462.68,79248.492,36645233.48831,23737
1605218400000,2020-11-12 22:00:00,ETH/USDT,462.84,465.00,460.88,462.47,127902.611,59247431.60293,35903
1605214800000,2020-11-12 21:00:00,ETH/USDT,457.85,462.93,457.67,462.82,86438.678,39816303.77670,29053
1605211200000,2020-11-12 20:00:00,ETH/USDT,457.21,459.86,456.26,457.85,62539.434,28658863.49043,21642
1605207600000,2020-11-12 19:00:00,ETH/USDT,456.37,457.92,454.80,457.20,64503.649,29433760.02422,22985
